,Job Title,Salary Estimate,Job Description,Rating,Company Name,Location,Size,Founded,Type of ownership,Industry,Sector,Revenue
51,Pricing and Data Analyst,£32K - £36K (Glassdoor est.),"Key responsibilities:
Be sure that all standard practices, policies and procedures are followed appropriately.
Guarantee all deadlines and deliverables are met punctually.
Escalate issues as and when they arise in a timely manner to the relevant department.
Look to act innovatively and improve processes and procedures where possible.
Creation and maintenance of assets including equities, fixed income, money market and derivatives.
Maintenance of pricing data including the monitoring of pricing feeds and researching pricing information.
Resolution of any queries relating to pricing and data.
Support the Head of Pricing and Data Management in Data Management Strategy across the organisation.
Collaboration with other departments to support and develop and the overall service to the business.
Participate in and or contribute to project work as required.
Skills:
A successful candidate will most likely have a minimum of 4 years in Pricing and Data within an investment management firm.
Strong knowledge of all instruments types and familiarity with emerging markets and of valuation and pricing methodologies.
Ability to prioritise and multi-task in a time focused environment is essential.
Confident interpersonal skills with an ability to communicate at all levels of the organisation.
Excellent problem solving, analytical and control skills with high level of attention to detail.
Vendor experience is essential, such as Bloomberg and Reuters as examples.
BRUIN recognises the positive value of diversity, and aims to promote equality and challenge unfair discrimination.
As a champion of equal opportunity employment we welcome applications from all suitably qualified persons – men and women, people of all ages, sexual orientations, nationalities, religions and beliefs.
We particularly encourage applications from women, disabled, and Black, Asian and minority ethnic candidates as these groups are underrepresented throughout the financial services industry.
Our clients work with us because they value a diverse workforce, and subscribe to our shared principle that all appointments are made on merit and that ability to perform the job will be the primary consideration.

Salary
Competitive

Type
Permanent

Location
London

Division

Job Reference
24162

Contact
Jonathan.Ross",3.9,"BRUIN Financial
3.9","London, England",51 to 200 Employees,-1,Company - Private,-1,-1,Less than $1 million (USD)
52,Business Performance and Data Analyst (PEQF),£32K - £36K (Glassdoor est.),"Posting Date:
23 December 2020
Location:
Wyvil Court, London, GB, SW8 2TG
Company:
Babcock
Performance & Data Analyst
Rainham, East London
REF: 31911
Up to £50,000

About the role

Here at Babcock International we are looking to recruit an experienced Data Analyst to support our partnership with the Metropolitan Police in delivering an exciting new programme for new police recruits. The successful candidate will be responsible for conducting end-to-end data analysis to support operational business requirements and improvement projects across the PEQF contracts.

You will be tasked with the development, production and distribution of statistical performance information to assist operational, accounts / contracts, finance and management teams to effectively manage performance. You’ll need to understand the customers’ requirements for data and analysis, develop reports and present this in a compelling way direct to the customer.

We are looking for a real high performer with a strong analytical mind; this is an excellent opportunity to showcase your capabilities within a large, complex high profile programme.

What do I need to do the role?

You’ll need experience conducting end-to-end analysis on large, raw and complex data sets, that includes data gathering from multiple sources, to support business decision making. This role requires you to have the ability to develop compelling visual displays of analytics for internal and external clients as well as providing recommendations on streamlining reporting / analytical processes.

Would also like you to have experience in all or some of these areas:

High level of competency in system administration including the use of non-standard IT systems, including: Help Desk applications, LMS, Business MI tools, web and database applications, VB.
Experienced and competent in the use of ERP Systems, SQL, SSRS, Microsoft Stack and databases to generate reports, analysis and visual representations of data.
Advanced skills in Excel (VBA Programming) and Business Intelligence tools.
Experience of designing, implementing and delivering data driven reports and analysis.

Lastly, you’ll need excellent verbal and written communication skills and have the ability to communicate and influence both internal and external stakeholders.

What else do I need to know?

The successful candidate must be able to achieve the appropriate security clearance level for this role.
Please follow the link to find out more about how COVID-19 is impacting Recruitment and On-boarding for applicants: https://www.babcockinternational.com/wp-content/uploads/2020/07/Babcock-Guidance-for-Applicants.pdf
We are happy to talk about flexible working. Please ask about alternative patterns of work at interview.

About Babcock International

For more than a century, Babcock, the Aerospace and Defence company, has been trusted to deliver bespoke, highly-skilled engineering services. We help customers in the UK and around the world to improve the capability, reliability and availability of their most critical assets within the four market sectors of Marine, Land, Aviation, and Nuclear, underpinned by a deep understanding of technology integration, unique infrastructure and specialist training.

We’re committed to providing a great employee experience in a supportive and engaging environment. The benefits you can expect to enjoy include a generous holiday entitlement, competitive money purchase pension scheme with life assurance and a share ownership scheme. You’ll benefit from excellent career and learning and development opportunities to ensure that you grow and achieve your full potential.

Application Guidance

All applications should be made online. Please use a desktop PC or laptop to create your account and apply for a job. Once you’ve completed this you’ll be able to apply to jobs from mobile devices.

If you experience difficulties please check our career website for more information. Recruitment correspondence is normally by email so please check your email account and spam folder regularly.

We are committed to building an inclusive culture and strives to attract talent who thrive in an inclusive and flexible working environment.

If you have a disability or need any reasonable adjustments during the application and selection stages please let us know and we will respond in a way that best fits your specific needs.

Armed Forces Covenant

We are proud to support the Armed Forces community by honouring the Armed Forces Covenant. We recognise the value that Serving Personnel, both Regular and Reserves, Veterans, Uniformed Cadet Instructors and Service Families contribute to our business and the United Kingdom. As part of the Covenant, Babcock offers Reservists and Uniformed Cadet Instructors up to 2 week’s special paid leave to help them meet their commitments.

#LI-POST",3.5,"Babcock
3.5","London, England",10000+ Employees,1891,Company - Public,Architectural & Engineering Services,Business Services,$5 to $10 billion (USD)
53,Business Science - Data Analyst,£32K - £36K (Glassdoor est.),"Business Science - Data Analyst
Business Science Worldwide – Data Analyst

Business Science

Set up over twenty year ago; this specialist analytics team is part of the Systems Intelligence Unit within MediaCom. Business Science ensures MediaCom delivers meaningful Outcomes for our clients by measuring what matters and hard-wiring insights back into the planning and buying processes to drive business results.

The Worldwide team acts as a catalyst for many of our global clients ensuring best practice across a range of disciplines such as: budgeting, KPI & measurement frameworks, results management and reporting outcomes. We often conduct measurement studies; bringing in other teams as appropriate. The key clients we are currently recruiting for are Adidas, Universal and Mars.

Objectives of the Role

This is a great opportunity to work with local markets and central team members to deliver new, hero planning tools and contribute to the development of the toolkit used at the heart of our Systems Thinking way of working.

You will be working on the most used stage within our planning System - Planner, plus other client-specific projects that support our Global network of users. These products will be fundamental to improving our work as MediaCom teams across the world and help set us apart from competitors.

This system brings together data from across WPP, GroupM and MediaCom and is our new global way of working. It also will involve working with key decision makers at both a global and local market level to improve our products and help adoption globally. This role involves working closely with local market teams across the network to gather data, train and support their use of the tools.

Duties and Responsibilities
Liaise with markets and develop good relationships to get good quality media data and feedback
Work collaboratively with Global Insight, Strategy, and Systems Planning teams to ensure progress of tool adoption and future development of key stages of The System
Support and help with other data projects and tools which sit alongside The System and are key to client business and market knowledge.
Help users understand the tools at both an entry and expert level. Be the go-to person for data questions around these tools
Produce training materials and help local teams to support themselves
Support client teams and New Business in using and understanding the tools
Help to upsell Business Science projects for bespoke client calibration
Gather good examples of usage and circulate best practice examples
People Responsibilities
As part of a small Worldwide team we would expect you to work collaboratively and constructively with immediate colleagues and the wider client teams
You will need to keep line managers up to date with project progress; including anticipating problem areas in advance
Engage with the personal appraisal programme (MY360) that supports your development and progression within the company
Knowledge, Skills and Abilities
An understanding and appreciation of marketing and media landscape is ideal. Either Global experience or working in local markets
Analytical experience and attention to detail crucial
Understanding of the principles of marketing and advertising, as well as an understanding of media concepts and terms, creative and budget requirements
Keen to develop a detailed understanding of the data available for analysis so the context is understood, and results are pertinent
Self-driven/proactive candidate will get the most out of the role
Qualifications and Experience
Effective communicator & interpersonal skills: Speak, listen and write in a clear, thorough and timely manner using appropriate and effective communication tools and techniques. This role is about getting the best info from local markets – so effective communication and diplomacy is key
Problem solving: Assess problem situations to identify causes, gather and process relevant information, generate possible solutions, and make recommendations and/or resolve the problem
Contributing to effective Teamwork: work cooperatively and effectively with others, help resolve problems, and make decisions that enhance organizational effectiveness
Organisation: Set priorities, develop a work schedule, monitor progress towards goals – reporting back to team with progress
Strong numerical skills needed
Planning: Create and implement actions plans, and evaluate the process and results
Knowledge of Excel and/or SQL would be an advantage but not required
https://www.linkedin.com/company/mediacom
Data, Analytics & InsightLondonUnited Kingdom
Apply
Share
FacebookTwitterLinkedInEmail",3.2,"MediaCom London
3.2","London, England",1001 to 5000 Employees,1986,Company - Private,Advertising & Marketing,Business Services,Unknown / Non-Applicable
54,Data Analyst,£32K - £36K (Glassdoor est.),"Role: Data Analyst - Group Technology
Length: Fixed Term Contract- 12 months
Location: London or Manchester/ Remote
Salary: £40,000 - £50,000
I am working with a large media organisation who are looking for a Data Analyst to join the team as part of an HR & Finance Transformation Programme.
They are replacing their core business systems for Finance and HR and going through a business transformation within HR and Finance.

Data will be fundamental to the success of this programme and to the company. Getting the structure of the data right will ensure that they do not inherit legacy issues and will be able to meet the company's data requirements of the future.

Key Responsibilities
Identify data products and services that can create value and efficiencies for the business
Understand what business data is available and where it is stored across Finance, HR and Studios
Help formulate and understand reporting and analytics requirements
Gather requirements and help to design future state an input into system selection
Work with the project teams to identify where data quality and data structures should be improved - design and recommend improvements
Identify decisions that need to be made about the data that will help when replacing the systems

Key Requirements:
Experience of database systems in HR and Finance world
Experience producing documentation that is easy to understand, that communicates what future design looks like and how to move from existing to future
Deep understanding of business systems and how large organisations are leveraging data to deliver increased value
Extensive project experience
Demonstrates proactivity and a self-motivated approach
The ability to communicate with a non-technical audience by translating technical concepts into language",4.8,"Stanton House
4.8","London, England",51 to 200 Employees,2010,Company - Private,Staffing & Outsourcing,Business Services,$25 to $50 million (USD)
55,Insight Data Analyst,£32K - £36K (Glassdoor est.),"At British Land we manage, develop and finance a portfolio of high quality properties. We are a FTSE100 company structured as a Real Estate Investment Trust. Places People Prefer is at the heart of what we do, we create outstanding places that make a positive difference to people’s everyday lives. We are proud of the scale of our portfolio: Nearly 100,000 people live or work in our properties. They are visited around 350 million times each year and over 1,000 different organisations have chosen of our properties as their home. We have £18.2bn assets under management of which we own £13.7bn; our portfolio includes UK retail, Central London offices and prime residential. We have a small head office of around 250 people and outsource many aspects of our business; the size of our team encourages increased responsibility and entrepreneurialism.
The Role
The Insight Data Analyst will use internal and external data to generate insights to help decision makers across all parts of the business understand asset performance, verify leasing and investment decisions and input into strategic direction.
The principle part of the role is to measure and report on operational performance across all our assets predominantly using sales and footfall data and benchmarking against relative market performance. These reports are issued periodically and are used right up to Executive Committee and Board level.
Supporting the Insight Manager , the Insight Data Analyst will act as the Insight team’s analytics expert, working alongside the Technology team to ingest data into the data environment and create products, reports and tools to manage and optimise our portfolio.
The Insight Data Analyst will have access to a significant wealth of data. Working within the Insight team, collaborating with the technology team, they will be able to leverage our enterprise-wide analytics and data infrastructure to generate reports, analyses and insights. Key stakeholders for the Insight team include Asset Management, Leasing, Development, Investor Relations, Strategy and Property Management.
Key Responsibilities
The Insight Data Analyst will own and manage data from various internal and external sources and suppliers including footfall, sales and car park systems, ensuring they are current and accurate.
Extract full value from existing data sets to take commercial decisions and provide better service to our customers.
Work with Technology team to interrogate the data, primarily using Alteryx, and develop insightful dashboards in Tableau or Power BI, ensuring colleagues have the dashboards they need and can self-serve.
Contribute to income generation through understanding retailer performance and potential, leasing support and identifying new leads and brands to fill vacancies.
Manage and develop the sales and footfall reporting process and produce the portfolio, asset and Joint Venture performance reports to agreed timeframes.
Support teams such as Asset Management, Development and SMART buildings to quantify the impact of strategic actions and investments.
Manage the supplier network, taking responsibility for budgets and data provision against the contractual obligations and SLA’s.

Required Skills
Proven strong analytical skills with experience in handling business and market data from multiple sources, managing corresponding workflows and taking responsibility for cleansing and processing.
Experienced user of analytical and visualisation tools, such as Alteryx, Tableau and Power BI, including creating complex workflows and visualisations from scratch.
Experience working with spatial data, SQL and/or other programming languages beneficial.
5+ years of experience in an analytical role in a retailer, technology company, consulting or finance preferred
Ability to extract insight from data and communicate the business implications to non-technical decision makers using a variety of methods including PowerPoint, Excel, email, formal presentations and dashboards.
Utilise analytical outputs to create compelling story-based presentations and reports to persuade and influence senior management.
Ability to manage numerous requests, projects and suppliers at one given time, keeping stakeholders informed throughout and delivering on time.
Ability to identify and resolve data and/or analytical errors independently.
Degree qualified, ideally in a numerical subject (e.g. maths, computer science, geography, economics)
Interest in the UK retail market and current challenges facing consumers, retailers and landlords.
Expected Behaviours
British Land employees are committed to living our values and promoting an inclusive, positive and collaborative culture. Our Places and People have a commitment to treat everyone equally, irrespective of your age, sex, sexual orientation, race, colour, nationality, ethnic origin, religion, religious or other philosophical belief, disability, gender identity, gender expression, marital or civil partner status, or pregnancy or maternity. If you want to feel listened to and understood in an environment where your opinions count and your ideas are encouraged, you’ve come to the right place!
Bring your whole self
Confident, pro-active, hardworking and highly professional individual
Treats everyone equally
Listen & Understand
Seeks out, accepts and acts on feedback
Awareness of and ability to maintain confidentiality
Smarter together
Good team player, with positive attitude and eagerness to get involved
Self-starter who uses own initiative
Flexibility - able to deal with different levels of workload, remaining calm under pressure
Build for the future
Willing to learn new skills and tools
Works to a high standard and always strives to improve

Please note that we endeavour to get back to all applicants within 28 days. If you haven’t heard from us within this period, please assume that you have been unsuccessful on this occasion.",3.9,"British Land
3.9","London, England",501 to 1000 Employees,1856,Company - Public,Real Estate,Real Estate,$10+ billion (USD)
56,Data Analyst,£32K - £36K (Glassdoor est.),"South Pole is an energetic, global company offering comprehensive sustainability solutions and services. With offices spanning all six continents, we strive to create a sustainable society and economy that positively impacts our climate, ecosystems and developing communities. With our solutions we inspire and enable our customers to create value from sustainability-related activities.
Our Corporate Functions team is the “enablement engine” of South Pole. Behind the scenes, we provide the business with world-class solutions and best practices that sustain business growth and success. We cover key areas such as Finance, HR, Office Management, Legal, IT, Operations, etc. If you are a smart, ambitious and dynamic professional with a strong passion to make a real difference in the fight against climate change, the below position may be right for you!
Job summary:
We are building a Data and Analytics team to drive business growth and inform better decision-making using data. The role of Data Analyst is instrumental in helping South Pole making use of our available data sources. You will partner with the senior leadership teams of the business lines and management team members to discuss and define high-level business problems. Using a variety of tools you propose relevant data-focused analysis to deliver meaningful insights. Through your innovative and effective approach on problem solving, you inspire your colleagues to make South Pole become a more data-savvy company. If you are someone who has a passion for data and analytics and who is keen to jump in the deep end of our digital transformation journey this role is perfect for you. Help South Pole fight the good fight, and join our Data and Analytics team!
Main tasks & responsibilities:
Champion data-driven decision-making by identifying, structuring, and executing market and business performance analyses
Partner with internal clients using a consultative approach to understand business problems
Develop self-service reporting for senior leadership and management teams by collecting and integrating data from various sources, including external datasets and internal databases
Identify data sources, and correlate data across them, to develop insights that drive decision-making at the management level
Work with large datasets on data extraction, cleaning, analysis and presentation
Define KPIs and build automated dashboards, reports, and models to enable cross-functional teams to make faster, better decisions
Implementation of complex data projects: Write scripts in python/SQL to access, enrich, clean, process and present data
Explore and suggest new tools and methods to achieve maximal efficiency in data management
Provide recommendations for data improvement, quality, and efficiency of data;
Coach and mentor others in their own use of analytical tools and technique
Requirements:
A Bachelor of Science degree or higher within Computer Science, Mathematics or related discipline (ideal)
2-4 years of work experience in this field of expertise
Have a passion for data, analytics and sustainability
Problem solving skills and strong analytical thinking
Eagerness to understand and dive into the different business units and projects in order to elaborate on the data and analytics part
Ability to understand and manipulate unstructured data from different platforms
Demonstrated experience solving problems, extracting and manipulating data via SQL and Python
Experience developing, maintaining, and managing BI-driven dashboards & analytics
Experience in data visualisation and data visualisation tools like Google Data Studio Tableau or Power BI
Experience in visualising data analysis for attention of senior stakeholders
Excellent stakeholder management and presentation skills
Excellent planning and time management skills
Self-driven and able to propose new ideas and take initiatives.
Comfortable working in an international fast-paced environment
What we offer:
At South Pole, we care about our employees as much as we care about the planet. South Pole is not just an employer, we are a Team. South Pole does not just offer people a job, we offer you a career. By joining our team, you will find strong purpose and deep meaning in everything you do. You will have the chance to make a real difference for our clients and for the planet, working alongside a passionate team of like-minded colleagues, while building your knowledge/skills and developing your career in a fun, dynamic, international and fast-growing organisation.
We’re a planet of 7.5 billion unique and different people. We all have a contribution to make and South Pole is proud to be an Equal Opportunity Employer. We do not discriminate on the basis of race, religion, colour, sex, gender identity, sexual orientation, age, national origin, marital status or disability. Our recruitment is decided on the basis of qualifications, merit and business need.",3.7,"south pole group
3.7","London, England",Unknown,-1,Company - Private,-1,-1,Less than $1 million (USD)
57,Data Analyst,£32K - £36K (Glassdoor est.),"My client, a well-known Maritime Insurance company with over 100 years experience providing Protection and Indemnity (P&I) cover is seeking a strong Data Analyst to join their team.
Overall purpose of the role
Working in the Data & Analytics team, ensuring that the Data Warehouse and other reporting capabilities are supported and developed in support of the Data Strategy. Providing delivery and insight on data related projects as well as support tasks.
Primary responsibilities
To maintain and develop the Data & Analytics (D&A) and Management Reporting capability across the business.
Manage day to day BAU tasks and Support tickets.
Help implement optimal reporting solutions working with internal stakeholders and external suppliers.
Project work ensuring D&A deliverables met and implications are fully understood.
Maintain regular communication and co-ordination between all relevant users/departments.
Ensure the integrity and accuracy of operational business data.
Follow best practice change and release processes.
Ensure users are engaged and implications of D&A changes are understood.
Ensure robust processes are in place to enable end to end data reconciliation.
Ensure data governance procedures/processes are adhered to.
Constantly develop technical and soft skills to drive improved performance.
Assist in identifying poor data and provide input into potential solutions.
Participate in technical discussions on technology choices, approaches, risks and considerations.
Technical skills + Qualifications
Degree level qualification in Computer Science, Computer Engineering, Mathematics or similar.
At least 3 years MI/ ETL and Data Warehousing experience.
Excellent communications skills, ability to liaise with all stakeholders in a non-technical capacity as required.
Experience with MS Azure and Cloud DWH implementation.
Experience with SQL Server stack.
Ability to manage internal and external resources.
Experience with Microsoft Power BI.
Knowledge of APIs.
Self-motivated with excellent problem solving and decision-making skills.
To ensure you understand how we process your data please take the time to review our Privacy Policy at https://red10.co.uk/privacy-policy",-1,Red10,"London, England",-1,-1,-1,-1,-1,-1
58,People Data Analyst,£32K - £36K (Glassdoor est.),"People Data Analyst
Reporting to: Head of People Systems and Analytics
Location: Colindale, North London with flexibility to work remotely

Hello, we're Utility Warehouse

We help people get on with their lives and spend their time how they want to. And we’re bringing together a nation of self-starters to build a different type of utility company. One where partners can run their own business and reach the goals that matter to them.
For customers, we offer permanent peace of mind. One bill, great value and no need to ever switch again. And for our people, we provide clear opportunities to help them achieve both their professional and their personal ambitions.


A bit more about us

You probably won't have heard much about us, but we're one of the UK's biggest, home-grown success stories of the last 20 years. We're a FTSE 250 business and knocking on the door of £1 billion in annual revenue. But in two decades of phenomenal change and growth as a business, there are two things that have remained constant:

-We bundle together all our customers' household utilities and send them a single monthly bill
-We don't promote our services directly to customers - we have 40,000 partners around the country who recommend us.

And we know we’re onto something - we were the Which? ‘Utilities Brand of the Year’ again this year- but we’re only just getting started…

What we’re looking for

Our aim is to enable our people to deliver growth through a seamless employee experience and to do this we need a seamless navigation through our people systems and processes throughout the employee lifecycle. We are therefore looking for a detailed, problem solving and enthusiastic people data analyst, who can help us implement and improve our systems and integrations to enable processes that work.

What you’ll do

As the People Data Analyst you will work with the Head of People Systems and Analytics to ensure data is clean, valid and aligned in all our systems to enhance the processes and automation, provide data analysis, create reports for stakeholders and assist in administration of People systems. You will proactively analyse data and make recommendations where appropriate to develop to improve existing processes or data.
Linked to our People strategy, our focus is on self-service and simplicity through the use of our people systems, and you should look to help the Head of People Systems and Analytics to continuously improve how these are delivered and accessed by our employees and managers.
You will support all People transformation projects and other members of the People team with the data information. A key part of the role is to be part of the Payroll implementation project, responsible for the cleansing and migration of data for a new payroll system, ResourceLink, starting in January and the integration with the current People system, Bamboo.
What we’re offering

The opportunity to join an established but dynamic business that’s going through significant change and still has huge growth potential.

A very competitive basic salary, some great benefits and the potential to join our share option scheme.

A fantastic business culture where people are at the heart of everything we do",3.7,"Utility Warehouse
3.7","London, England",1001 to 5000 Employees,1997,Company - Public,Utilities,"Oil, Gas, Energy & Utilities",$500 million to $1 billion (USD)
59,Data Analyst,£32K - £36K (Glassdoor est.),"We’re hiring!

Aon are currently recruiting a Data Analyst to join our team in UK. Based from any of our UK locations the Data Analyst will be primarily responsible for providing business stakeholders and senior GE colleagues with support on analysis of sales and client data, ensuring quality of data in Aon Connect, and providing data-backed insights in support of client servicing initiatives.

The team enables colleagues to bring the best of Aon to our clients. We provide operational support in sales and client management processes by connecting people, data and insights to inform decision making and drive value. We deliver efficiencies through centralised toolkits, structured research, and intuitive dashboards. We create and maintain reporting dashboards and visualisations which help colleagues understand client dynamics and drive best practice through the organization.

About Aon

Headquartered in London, Aon Plc is a leading global professional services firm providing a broad range of risk, retirement and health solutions. Our 50,000 colleagues in 120 countries empower results for clients by using proprietary data and analytics to deliver insights that reduce volatility and improve performance.

Aon is an equal opportunities employer. Aon's recruitment and selection policy ensures the best possible skill mix of colleagues and the highest quality candidates are appointed using objective job-related criteria.

About the Role

Your impact as a Data Analyst:
Role responsibilities:
Manipulating and joining data from multiple sources (CRM, excel, data warehouses, APIs etc);
Proactively connecting with colleagues across the region to discuss data challenges and seek data quality updates from other teams such as country sales ops and marketing colleagues;
Working closely with the Aon Connect team and local champions to assist with data cleansing and regular data stewardship activities;
Assisting with production of analytics and data-backed insights from different data-sources and ensuring that relevant updates are imported back into the CRM;
Primarily focused on Aon's Commercial Risk and Health Solution lines, the role also collaborates across Retirement to ensure consistent and coherent client data practices and provide support on Aon United initiatives and to develop best practice reporting solutions across Aon;
Working closely with the global Aon Connect (CRM) team and sales ops colleagues in EMEA to ensure that Aon Connect is an accurate reflection of our client relationships and pipeline;
Developing deep knowledge of data management requirements of different commercial initiatives and contributing to EMEA data strategy;
Building and maintaining dashboards and analyses using OAC and other data visualization tools;
Responding to requests for commercial insight/intelligence;
Maintenance of commercial information tools and processes;
Help internal stakeholders, to navigate the Aon's data and systems;
Manage own workload and be able to identify areas of the business that we can assist using our expertise and bring value to the business;
Sales and pipeline reporting & analytics;
Responsibility for working in accordance with the Aon UK Limited Risk Management Framework, and compliance with the Aon UK Limited policies, including participation in the management of risks (including completion of mandatory training) that may adversely affect the business, interests or reputation of any Group Company.

Corporate responsibilities:
Colleague understands and reflects in practice the Firm's vision, approach to client care and all values and cultural aspects of Aon;
Complies with the Firm's Equal Opportunities Policy and co-operates in measures introduced to implement and monitor the policy;
Complies with the Firm's Health & Safety Policy and all relevant legislation;
Complies fully with all FCA regulation requirements.
About you

Your knowledge and expertise:
Education and qualifications:
Highly numerate graduate (minimum 2.1 degree), relevant experience.

Minimum (Essential) Criteria:
Analytical mindset and strong data management skills with experience in processing, manipulating, analysing and presenting data are essential;
Ability to be consultative with strong communication skills both verbal and written. Comfortable leading groups of people in discussion;
Ability to work in a team environment and demonstrate ability to form strong relationships with stakeholders of all levels of seniority whether in person, over the phone or via email;
Ability to work independently with excellent workload management and able to prioritise effectively, allowing you to develop and improve our processes;
A commercial interest: Able to understand the importance of serving clients, delivering profitable growth and capable of thinking globally and acting across business lines;
A proven ability to quickly assimilate financial and statistical concepts and deliver insightful analytics output;
An understanding of data manipulation techniques with experience of applying them to large datasets;
Work closely with the business to identify issues and use data to propose solutions for effective decision making;
Advanced Excel skills are required;
Intermediate level skills within Microsoft Office Word, PowerPoint;
Proactive and tenacious attitude - Problem solver.

Desirable Criteria:
Qlikview, Tableau, Power BI or similar analytical tools;
Oracle Fusion, Oracle CRM or similar CRM tools desired;
SharePoint or similar collaborative working tools.
Salary and Benefits

This role offers a competitive salary and bonus, plus a comprehensive benefits package and 25 days holiday. Through our flexible benefits, you will also have the opportunity to choose additional benefits, including healthcare and additional holiday. We also offer tremendous potential with a growing worldwide organisation.

Our Colleague Experience

Every day, our colleagues make a difference, work with the best, own their potential, and value one another. Together, we share this one purpose: to empower economic and human possibility around the world. This unifying goal is at the heart of our identity, and it lives in everything we do. To learn more about our colleague experience, visit Aon Colleague Experience.

We’re happy to talk flexible working. If you need to flex your working pattern, Aon offers flexible and agile working policies and we’re happy to discuss options with you upon application.

2478820",3.7,"Aon
3.7","London, England",10000+ Employees,1892,Company - Public,Insurance Agencies & Brokerages,Insurance,$10+ billion (USD)
60,Mediahub - Data Analyst,£32K - £43K (Glassdoor est.),"Hello.. We're looking for a Data Analyst!

Who are we?

We’re Mediahub. A growing global media agency built specifically for challenger brands looking to challenge the status quo.

It is our secret sauce – media creativity – that truly differentiates us. In a world with more ad blockers and ad-free environments, ever greater media fragmentation and growing attention scarcity, not all impressions are equal. We believe this makes creativity the most powerful economic multiplier any media agency can leverage and is a critical ingredient for challenger brands seeking an unfair share of attention.

Although part of the MullenLowe Group, we are powered by IPG’s Mediabrands and have access to all the resources, intelligence, and buying power associated with the largest media companies, but remain small enough to provide clients with our best people and move with great alacrity.

We’re an open and friendly bunch (well that’s what people tell us) and we welcome others readily into our team.

What will you do?

Everything from taking ownership of analytics output for our clients to collaborating with campaign teams to provide regular insights and recommendations that feed into optimisations to in-depth analysis/research.

You will be responsible for deploying the day-to-day analytical requirements of our key global accounts. This includes specification and creation of automated dashboards, campaign performance reviews, mining insights from multiple data sources as well as contributing to ongoing test and learn programmes.

You will be a pro within a media agency workflow, understand platforms that we can buy adverts through (Facebook, Google, etc), have a familiarity with the data that comes out of these platforms, and what all of this data means for our clients.

Requirements

About you?

This is an entry level opportunity, so we're not necessarily looking for any previous data analytics experience. You will need strong MS Excel skills for this one though and if you have experience with Python or R, that's a huge bonus.

If you are..
Curious about the world – You are excited about new technology, innovative marketing ideas and will bring the same to your media plans. You love insightful work.
A self-starter – You possess a can-do attitude and are eager to learn. You love taking responsibility and problem solving. You are ambitious and a go-getter.
A team player – You are resourceful & collaborative. You love learning from others and always ready to help others out. You’re proud of your craft, but you achieve the best results when you work with others.
Someone with a sense of fun – You can laugh at yourself and see the funny side of most situations. You work hard but know the importance of having fun.
...then this could be your new home. We can’t wait to meet you!

Benefits

Extra holiday days you can buy, your birthday off, gym discounts, a running club, healthcare, discounted massages and just about everything else you can think of! Dedicated to our people, we provide extensive benefits to help with that work life balance. We focus on great people, great work, effectiveness, creativity and passion. If that sounds like the place for you then we want to meet you!

MullenLowe Group is a creatively driven integrated marketing communications network with a strong entrepreneurial heritage and challenger mentality. We are a global creative boutique of distinctive diverse agencies, rich in local culture with both intimacy and scale, present in more than 65 markets with over 90 agencies. We strongly believe better ideas come from talented people working together - we call this hyperbundling – and from it we produce cut through, effective and channel neutral solutions for our clients. We are focused on delivering an Unfair Share of Attention for our clients’ brands and are consistently ranked among the most awarded creative and effective agency networks in the world. All of this is delivered from our home on City Road, EC1Y 1AT.

MullenLowe Group is an equal opportunity employer. We celebrate diversity and are committed to creating an inclusive environment for all employees.",3.5,"MullenLowe Group UK
3.5","London, England",51 to 200 Employees,-1,Company - Private,-1,-1,Less than $1 million (USD)
