,Job Title,Salary Estimate,Job Description,Rating,Company Name,Location,Size,Founded,Type of ownership,Industry,Sector,Revenue
66,Senior Informatics Data Analyst (9-month FTC),£23K - £25K (Glassdoor est.),"Reference Number: JO-2101-460191

Senior Informatics Data Analyst (9-month FTC)

Rate: Negotiable

Job Type: Permanent

Location: Milton Keynes

Senior Informatics Data Analyst (9-month FTC)
Location: Milton Keynes

As we move into 2021, the testing of Covid-19 samples remains of paramount importance. Due to this, we are currently recruiting for highly analytical individuals with a thorough knowledge of laboratory processes to help deliver this service. This role is based in Milton Keynes within a laboratory solely focused on the testing of Covid-19 samples.

Key responsibilities:
To lead the design and implementation of Bioinformatics Systems
To provide support to the end users and to the LIMS Developer
To provide data for and attend data quality meetings
To be responsible for the Informatics Data Scientists
To evaluate solutions and technologies to determine suitability
To manage relationships with various departments

Requirements:
Experience in programming languages (ideally SQL)
Knowledge of laboratory information management system (LIMS) platforms
A bachelors degree in a relevant discipline
Experience working with complex data sets
Line management experience

This is an excellent opportunity to use your skills in the fight against Covid-19. If you would like to hear more pleased send your CV to Rhianna.bellamy@cpl.com or apply within.",3.0,"Clinical Professionals
3.0","Milton Keynes, England",51 to 200 Employees,2006,Company - Private,Consulting,Business Services,Unknown / Non-Applicable
67,Senior Informatics Data Analyst,£23K - £25K (Glassdoor est.),"Reference Number: JO-2101-460176

Senior Informatics Data Analyst

Rate: Negotiable

Job Type: Permanent

Location: Milton Keynes

Senior Informatics Data Analyst

Senior Informatics Data Analyst required by leading Biotech firm based in Milton Keynes*
A leading Biotech firm, based in Milton Keynes, currently require a Senior Informatics Data Analyst to join a team in designing Bioinformatics systems for the company. The Senior Informatics data Analyst will ensure that Bioinformatics Systems are implemented and configured to meet business requirements while managing key relationships with stakeholders across the business, inclusive of IT/Ops and Lab services.

Upon joining, the Senior Informatics Data Analyst will not only design, implement and maintain Bioinformatics systems but also provide support to the Head of Laboratories in analysing Bioinformatics Data. The Senior Informatics Data Analyst will work closely with the LIMS Development team as well as Informatics Data Scientists to interpret and capture useable Bioinformatics data.

In terms of skills, we are looking for Senior Informatics Data Analysts with good experience of programming languages, such as SQL, a solid knowledge of Laboratory Information Management System platforms (LIMS) as well as a strong knowledge of working with complex data sets and laboratory processes.

This opportunity would suit a Senior Informatics Data Analyst who is looking to work with a leading Biotech who are helping in the fight against disease a very current issue. If this sounds exciting, please apply within!

Key Words: Senior Informatics Data Analyst, Biotech. Bioinformatician, Bioinformatics, Systems, Laboratory, LIMS, Laboratory Information Management Systems, Data Scientist, Data, Complex Data Sets, Milton Keynes",3.0,"Clinical Professionals
3.0","Milton Keynes, England",51 to 200 Employees,2006,Company - Private,Consulting,Business Services,Unknown / Non-Applicable
68,Data Analyst (Hive / Atlas),£23K - £25K (Glassdoor est.),"Urgent - Data Analyst (Hive/ Atlas) - 6 months - London client
To understand the business conceptual models , building a representation of that model and the associated metadata in Hive/Atlas and assisting the data engineer with the population of those models from the systems of record
The DAs models will be implemented in HDFS/Object Storage and will be designed to support:
The access models required by the business – ML, SQL, Search, Graph. The main access model will be SQL to support data visualisation technologies like PowerBI and Qlik
Physicalised using accepted norms e.g. Inmon, Kimball and DV2.0 as appropriate for the data and technical use cases.
Data governance & security ( Hadoop Framework )
Data will not be exclusively sourced from databases. Other sources will be object (SalesForce), streams and semi-structured data, these will also need to be processed and provisioned to our users.
Key skills required:
Azure
Data discovery
Hadoop Distribution (CDP)
Developing Conceptual models and semantic views.
Implementing data models to support pipelines for retrieval / Ingestion / presentation / semantics
Skills in data modelling using appropriate approaches (both structured and unstructured data) working directly with the business & data scientists
Assisting Data Scientists & other power users with data models within SandBoxes
Data Management using CDP and metadata repository technologies (Hive / Atlas)
Skills in data analysis & acquisition (landing, ingestion and metadata) of various data types including Salesforce, XML, json, flat file systems (ISAM/VSAM) and Relational data
Experience with HDFS / Hive / Ranger / Atlas
Experience with self-describing formats (JSON/Parquet/ORC etc.), and when to use them.
Data presentation via Sentry/Impala/Hive to visualisation technologies e.g. Power BI. Exposure to Tableau, Qlik Sense, SpotFire .
Generation of data catalogues/models from the metadata repository and exposing that to various user communities
Reference ID: Data Analyst - (Hive/ Atlas)
Contract length: 6 months
Job Types: Full-time, Contract
Pay: £450.00-£550.00 per day
Work remotely:
Temporarily due to COVID-19",-1,Uniting People,"London, England",-1,-1,-1,-1,-1,-1
69,"Sr. Advanced Data Analyst, Customer Marketing",£23K - £25K (Glassdoor est.),"Expedia

Are you passionate about data and analytics? Do you want to be at the forefront of a truly customer-centric organization?

We are looking for a Senior Advanced Data Insights Analyst to join Expedia Group’s Marketing Analytics Team. As a core member of the team, you will work to drive our business strategy around the customer lifecycle, such as enhancing customer value proposition, improving acquisition and engagement, driving lifetime value, delivering an outstanding customer experience, and bettering understanding the customer behavior across brands owned by Expedia Group.

Critical to this role is a love of data (because we love data!). As a Senior Advanced Data Insights Analyst, you have strong experience working with a variety of large datasets across different data environments and applying data science techniques in a fun, collaborative and stimulating environment. Successful candidates are naturally curious and leave no stone unturned when seeking solutions. You should be able to own projects end-to-end from identifying the problem, to developing a structured framework and analysis, to communicating key insights in a clear and compelling way.

What you’ll do:
Measure the effectiveness of Expedia Group’s Customer Value Proposition and impact on the target audience
Understand customer patterns and economics
Apply analytical and modelling techniques to measure the effectiveness and the incremental value of our ancillary product
Turn and translate complex data into meaningful insights and business recommendations
Who you are:
Analytical - Strong SQL skills and knowledge of R (or similar tools like Python) desirable for data analysis, structuring, transforming and visualizing big data
Customer focused – Keen to make a difference in everything you do, especially for our customers
Business savvy – Strong commercial acumen with a great attention to detail
Can-do attitude – Focused, resilient, and able to work towards goals with energy
Flexible and collaborative – Have the ability to multitask in a dynamic and fast-paced environment, and are comfortable with a level of ambiguity; your work will cross business units, borders and cultures
Communicative - Excellent written and verbal communication skills, with the ability to communicate complex analytical solutions and their business value to a diverse group of technical and non-technical audiences
2+ years’ experience in a Data Science or Advanced Analytics role
Bachelor’s degree in Mathematics, Statistics, Economics, Data Science, Engineering or similar
Relevant Master’s degree a plus
Experience in customer insight, statistical modelling, data science or similar
Experience in ecommerce / online marketing a plus; experience of travel industry a bonus
Why join us:

Expedia Group recognizes our success is dependent on the success of our people. We are the world's travel platform, made up of the most knowledgeable, passionate, and creative people in our business. Our brands recognize the power of travel to break down barriers and make people's lives better – that responsibility inspires us to be the place where exceptional people want to do their best work, and to provide them the tools to do so.

Whether you're applying to work in engineering or customer support, marketing or lodging supply, at Expedia Group we act as one team, working towards a common goal; to bring the world within reach. We relentlessly strive for better, but not at the cost of the customer. We act with humility and optimism, respecting ideas big and small. We value diversity and voices of all volumes. We are a global organization but keep our feet on the ground, so we can act fast and stay simple. Our teams also have the chance to give back on a local level and make a difference through our corporate social responsibility program, Expedia Cares.

If you have a desire to make a difference with one of the most loved consumer brands in the world and to work in the dynamic travel industry, this is the job for you.

Our family of travel brands includes: Brand Expedia®, Hotels.com®, Expedia® Partner Solutions, Egencia®, trivago®, VRBO®, Orbitz®, Travelocity®, Wotif®, lastminute.com.au®, ebookers®, CheapTickets®, Hotwire®, Classic Vacations®, Expedia® Media Solutions, CarRentals.com™, Expedia Local Expert®, Expedia® CruiseShipCenters®, SilverRail Technologies, Inc., ALICE and Traveldoo®.

*LI-AN1

Expedia is committed to creating an inclusive work environment with a diverse workforce. All qualified applicants will receive consideration for employment without regard to race, color, religion, gender, gender identity or expression, sexual orientation, national origin, genetics, disability, age, or veteran status. This employer participates in E-Verify. The employer will provide the Social Security Administration (SSA) and, if necessary, the Department of Homeland Security (DHS) with information from each new employee's I-9 to confirm work authorization.",4.2,"Expedia
4.2","London, England",201 to 500 Employees,-1,Company - Private,-1,-1,Less than $1 million (USD)
70,Lead Adviser - Data Analyst,£23K - £25K (Glassdoor est.),"Evidence Services provides scientific and evidence leadership, so that Natural England operates as an evidence-based organisation. We lead the delivery of terrestrial and marine monitoring projects, provide expert analytical and data management services, and ensure access to evidence through online systems and scientific publications.

We want to:

Provide the means for everyone to discover, access, share, capture and use data & evidence;
Drive organisational direction and use of evidence services and approaches;
Enable and empower all to use evidence and innovative techniques to boost the recovery of the natural environment.

This is a nationally dispersed team so location is flexible.

Job description

The purpose of this role is to work as part of a small team to develop and deliver national peatland mapping which will support the spatial prioritisation of restoration and a range of other uses. The postholder will work to the Principal Adviser and Senior Adviser (as functional managers) in undertaking the required work to deliver the mapping product.

The project is expected to incorporate existing evidence, field survey, remote sensing and modelling to produce comprehensive mapping including peat extent, condition, surface ecology, hydrology and more, to be made accessible via an interactive mapping system from 2023.

The postholder will:

Support the project team to identify work which could be incorporated, learnt from or built upon in this project.
Apply their own expertise and draw on that of others to contribute to the development of Natural England’s approach to methodology for this project.
Undertake project delivery work, particularly with reference to the remote sensing, modelling and analytical work, data management, quality assurance and validation, in order to develop and deliver a suitable product which meets the requirements and timeframe agreed with the Peatland Mapping Expert Group.

As a new project, some aspects of the role may change slightly as the team develops.

Additional Information:

Occasional travel will be required for meetings. This requirement is subject to restrictions introduced in March 2020 (and any subsequent modifications) to help reduce the spread of Coronavirus.

Our Skills Framework gives a guide to the level expected for Practitioner in relation to the competencies.

You can effectively deal with difficult or complex issues relating to this activity.
You need little supervision and can be relied upon to work accurately.
You can make decisions confidently regarding this activity.
You know where to source detailed guidance and information regarding this activity and use this confidently.
You can represent Natural England’s position regarding this activity
You can coach others around this activity.
Less experienced colleagues would seek your advice and support with this activity

Providing an example of a specific instance when you demonstrated a competency can allow you to evidence that you are working at the appropriate level. For your competency examples, please use the STAR format (see attached information) to help you demonstrate how you approached the activity and why you took that approach, the complexities and challenges you tackled, the scale and nature of impact you had and the significance of the results.

Please note: If we receive a high number of applications we will make an initial sift based on the essential technical skills and knowledge requirements.

This recruitment may be used to fill similar vacancies arising.

Competencies

Competence 1
Professional competency
Technical skills and knowledge

Description
You needn't use the STAR format for this competency.

Essential
Experience of data collation and management, analysis, statistics & modelling techniques and analysis of remote sensing data.
Knowledge and experience of spatial software such as ArcGIS or QGIS and computer programming languages for data science such as R or Python
Experience of working with a range of data types including biological data, geological data and spatial data.

Desirable
Knowledge of relevant datasets, models, projects and partners
Some knowledge of peatland including ecology, hydrology, geology, and condition, extent and depth assessment

Competence 2
Professional competency
Personal effectiveness - Practitioner

Description
Present your data / evidence in ways that meet people’s needs so they can understand its implications and use it effectively
Through this demonstrate excellent written and verbal communication skills.

Competence 3
Professional competency
Personal effectiveness - Practitioner

Description
Share your knowledge and expertise with people in your networks (both internal and external) to help develop their capability and to improve outcomes.
Through this demonstrate building capacity and resilience.

Competence 4
Professional competency
Work Delivery - Practitioner

Description
Manage and deliver your work to meet agreed targets and deadlines
Through this demonstrate functional leadership experience and experience of programme/project management.

Competence 5
Professional competency
Work delivery – Practitioner

Description
Apply new technology to improve the way you work
Through this demonstrate using your initiative to develop innovative technological solutions to geospatial data/evidence problems.

Competence 6
Professional competency
Work delivery – Practitioner

Description
Handle data responsibly, understand your role in good governance, and comply with delegations, policies and procedures
Through this demonstrate understanding of quality assurance and standards, the range of evidence and the business context within which it is used and the value of evidence in decision making.
Responsibilities
Please refer to Job Description
Languages
Excellent English language skills are required for clear, accurate technical advice - proficiency at least equivalent to fluent/near native or Common European Framework of Reference for Languages (CEF) level C1.
Benefits
Learning and development tailored to your role
An environment with flexible working options
A culture encouraging inclusion and diversity
A Civil Service pension",3.7,"Natural England
3.7","London, England",1001 to 5000 Employees,-1,Government,Industrial Manufacturing,Manufacturing,Less than $1 million (USD)
71,Senior Data Analyst / Scientist,£23K - £25K (Glassdoor est.),"Join one of Europe’s leading Fintech startups

iwoca is breaking down the barriers that stop Europe’s 20 million small businesses from accessing finance. We believe finance should make life easier, not harder, for small businesses. When small businesses go to traditional lenders they are forced to deal with long waits, absurdly rigid criteria, and impersonal bureaucracies. We believe small businesses deserve a financing service that strips out the hassle; that gets to know each customer’s needs; that generates opportunities instead of problems. iwoca is finance, custom-built to expand possibilities for small business.

We’re still near the start of our journey – our aim is to finance one million small businesses within a decade and we need more smart, hands-on people to help us reach this goal.

We work hard to make iwoca a place where everyone feels welcome, where you can confidently be yourself. We understand that diversity isn't an optional add-on, it's the core ingredient of what makes us great.

We are looking for Data Scientists from strong analytical backgrounds that can take potentially ambiguous, real-world business problems and formulate statistical solutions, which can be implemented in a pragmatic way. We’re looking for people who understand the limitations and assumptions of such a modelling process and can generate actionable insights and build effective predictive models.

About us:
High calibre and diverse team of data scientists with a range of expertise.
All members of the team have strong analytical backgrounds in Physics, Mathematics, Engineering etc, some with PhDs in their respective field.
Broad and significant engagement in all steps of the problem solving process, including specification, solution proposal, implementation and delivery.
Our development cycle is tight and incorporates elements of Agile processes, which means features or projects go live in days or weeks rather than months or years.
We value personal development, constructive feedback, sharing knowledge and trying innovative solutions to problems.
What do we do?:
Application of statistical modelling and machine learning techniques.
Delivery of data driven solutions and predictions for a diverse range of business problems, including risk assessment and contact prioritisation.
Development of real-time data pipelining and delivery of ML predictions.
A/B testing and data analysis using statistical methods to generate insights and optimise existing and future business processes.
Multi-disciplinary projects with the wider tech team and business stakeholders.
Requirements
Strong analytical background, e.g PhD or degree in Mathematics, Physics, Engineering, Computer Science or related field; or equivalent experience.
Good understanding of the techniques used in statistical data analysis, ability to generate well founded insights from potentially unstructured data.
Some practical application of predictive modelling and pragmatic implementation of machine learning techniques to effectively solve real-world problems is a bonus.
Someone that isn't satisfied with just applying out-of-the-box models, you want to know how they work, when they work and why they work.
Some practical object-oriented programming experience: Python, Java, C/C++ or similar.
Experience with some of the common Python data-science toolkits: Pandas, NumPy, SciPy, Scikit-learn is a bonus.
Experience with R, Matlab, and/or SQL would be beneficial.
Self-starter with ability to work autonomously in a relatively unconstrained environment.
A healthy skepticism and desire to build innovative, but practical, solutions to business problems.
Love for coding and getting hands-on with the raw data to really understand the underlying processes and nuances of the problem.
Benefits

What’s life like as an iwocan?

We all enjoy:
Bright, modern office spaces in Covent Garden & Leeds. We have always supported flexible working however during the current pandemic the majority of iwocans are working from home. We have taken every precaution to keep our offices COVID-19 secure for those that need to use them.
A calendar of ‘remote friendly’ events each week including Bingo, Comedy Nights, Escape Room challenges
Two company retreats a year (in places like the French Alps or Spanish seaside)
Pool, ping pong, foosball tables and tournaments
Virtual Yoga classes every Tuesday and Thursday morning
An ever-growing number of clubs including climbing, chess, football and boxing
Plenty of drinks and snacks in our office kitchen
Just for you:
Medical insurance from Vitality, including discounted gym membership
We take your well being incredibly seriously, so you’ll have instant access to emotional and mental health support services via our partner Spill
Share options
Enhanced maternity and shared parental leave
A workplace nursery tax benefit scheme. Save £££ on your nursery costs.
25 days holiday per year and an extra day off on your birthday
All the equipment you need to set up your home working space up
Paid volunteering time for you to support your chosen charity
Bring your dog to work days, we’re dog friendly on Tuesday and Thursdays in our London office.
Extra leave if you want to travel or study
Special celebrations for anniversaries and long service including sabbatical
Flexible working arrangements
Cycle-to-work scheme
And to make sure we all keep learning, we offer:
L&D budget including a book budget to encourage you to keep learning
Company-wide talks with internal and external speakers
A calendar of meetups we host at our office
Access to learning platforms like Treehouse if you want to learn to code.",4.3,"iwoca
4.3","London, England",201 to 500 Employees,2012,Company - Private,Lending,Finance,$50 to $100 million (USD)
72,Analyst - Privacy and Data Compliance,£23K - £25K (Glassdoor est.),"The European Dispute & Investigations practice at A&M comprises of Forensic Accounting & Investigations, Dispute Advisory, Cyber Risk Management, Forensic Technology, Economic Consulting, and Privacy & Data Compliance services.
Our Privacy & Data Compliance team advises and supports leading global and multi-national companies with all aspects of their privacy and data compliance requirements
Responsibilities
Core
Undertake research and prepare initial analysis of European and international privacy and data rules and standards
Keep the senior team up to date with legal and regulatory developments, as well as awareness of new and emerging technologies, data strategies and business models
Support project teams in the development of corporate strategies around privacy, digital ethics and information governance including establishing or updating frameworks, policies and procedures.
Support the mapping and analysis of client data flows and data management from a business process and technology standpoint
Assist in the preparation of a range of documents including articles, briefings, presentations, proposals, reports, project plans, assessment findings and recommendations
Provide project management support to a range of complex privacy and data compliance projects and programs
Support project teams involved in designing and undertaking privacy and data compliance assessments against different regulations and standards
Work with and support a range of different client stakeholders including assisting the senior team in the preparation of communications and reports to senior management and board level executives
Support and liaise with project teams in other Alvarez & Marsal service lines and international offices
Additional
Assist with business development activities including drafting proposals and pitch documents, researching potential clients and issues and organising client meetings, briefings and events, and where possible, referring opportunities from own network
Support the development of new skills and capabilities and promote the sharing and transfer of knowledge and skills across the team through the participation in formal and informal training and events, and through the development and ongoing improvement of product offerings, templates, training materials, update methodologies and approaches, and conduct relevant reading and research
Develop professional network and participate in industry and community events
Obtain and maintain relevant professional certifications such as CIPP/E, CIPT, and/or CIPM
Attributes
Core
Bachelor’s degree
A couple of years relevant work experience
Excellent oral and written communications skills
Strong attention to detail and quality
Able to function effectively under pressure while managing competing stakeholder demands and prioritise workload accordingly
Ability to work collaboratively in a team and independently
Self-starter with the drive to succeed in an entrepreneurial culture
Desirable
Experience working in an inhouse compliance, risk management or privacy/data protection role or with an accounting, consulting or law firm
A law based degree with postgraduate education specialising in privacy, data protection or technology
Relevant professional qualification(s) such as such as CIPP/E, CIPT, CIPM
Knowledge of UK/EU and other jurisdictions’ privacy and data laws (e.g. GDPR, CCPA, LGPD)
Knowledge of one or more foreign languages, in addition to English.
Diversity & Inclusion
A&M’s entrepreneurial culture celebrates independent thinkers and doers who can positively impact our clients and shape our industry. The collaborative environment and engaging work—guided by A&M’s core values of Integrity, Quality, Objectivity, Fun, Personal Reward, and Inclusive Diversity—are the main reasons our people love working at A&M. Inclusive Diversity means we embrace diversity and we foster inclusiveness. It runs through how we recruit, develop employees, conduct business, support clients, and partner with vendors. It is the A&M way.
Voluntary Inclusion

It is Alvarez & Marsal’s policy to provide and promote equal opportunity in employment, compensation, and other terms and conditions of employment without discrimination because of race, color, sex, sexual orientation, family medical history or genetic information, political affiliation, military service, pregnancy, marital status, family status, religion, national origin, age or disability or any other non-merit based factor in accordance with all applicable laws and regulations.
Unsolicited Resumes from Third-Party Recruiters
Please note that as per A&M policy, we do not accept unsolicited resumes from third-party recruiters unless such recruiters were engaged to provide candidates for a specified opening. Any employment agency, person or entity that submits an unsolicited resume does so with the understanding that A&M will have the right to hire that applicant at its discretion without any fee owed to the submitting employment agency, person or entity.",4.1,"Alvarez & Marsal
4.1","London, England",1001 to 5000 Employees,1983,Company - Private,Consulting,Business Services,$1 to $2 billion (USD)
73,Analyst/Junior Data Scientist,£23K - £25K (Glassdoor est.),"Analyst/Junior Data Scientist
London
Up to £45,000 plus equity and benefits
Harnham are partnered with a start-up in the health and wellness space who have a big mission to eradicate obesity and the associated health problems. They are looking for an Analyst/Junior Data Scientist to work on multiple customer analytics projects with a focus on their app. You will report into a Head of Data Science and sit in and advanced function.
Analyst/Junior Data Scientist
Be part of an advanced analytics function and work on greenfield projects
Be hands-on with customer data to build a better view of the customers, increase acquisition and retention and predict future behaviour
Use SQL and R/Python for advanced analysis and to build statistical models e.g. propensity, churn etc
Work on product analytics projects to improve the usability of the app e.g. A/B testing
Be responsible for all things data and regularly work with the C-Suite
You don't have to tick all of the boxes but some of the following would be relevant:
You will have commercial experience in SQL and R or Python
Experience in customer analytics and statistical modelling
Desire to tell stories with data and present insights back to board level
Salary and Benefits
The successful candidate can expect to earn up to £45,000 plus equity and benefits.
Please note that our client is currently running a fully remote interview process, and able to on-board and hire remotely as well.",3.9,"Harnham
3.9","London, England",51 to 200 Employees,2006,Company - Private,Staffing & Outsourcing,Business Services,$25 to $50 million (USD)
74,Data Analyst III Peri-and-Post Approval Studies,£23K - £25K (Glassdoor est.),"Data Analyst III – Peri- and Post Approval Studies (PPAS)
This position is also open to being remote based, depending on candidate’s experience

Position Overview:
Implements a broad range of analyses working with little or no supervision and has substantive involvement in planning and design phases of a project. This individual will work independently to support the sponsor team on epidemiological studies using large health administrative databases such as MarketScan/Truven, Optum, CPRD, etc, pp ort the sponsor team on epidemiological studies using large health administrative databases such as MarketScan/Truven, Optum, CPRD, etc. This individual will also be required to provide input in the planning and designing phases of projects under the supervision of a more senior staff member.The main programming language is SAS (e.g., SAS Base, SAS Stat, SAS Macro), but this position also requires knowledge of Python, PySpark or R. Promising SAS candidates without these additional skills will be provided the opportunity for additional training. In addition, this individual will participate in quantitative analysis of retrospective and prospective data, clinical and observational, and both existing data and data collected explicitly for research objectives (de novo data collection) working with the researchers in Evidera.

Principal Duties and Responsibilities:
Implements a broad range of data manipulations and analyses working with little or no supervision.
Substantive involvement in planning and design phases of project. Implements or oversees implementation of cohort selection, variable derivation, data manipulation, analyses, and production of results, including validation and review of others' programs, all per RWE good programming practices.
Reviews and provides critical input into SAPs, study reports, and other relevant documentation for internal or external communication.
Recommends internal process improvements to RWE good programming practices SOPs and other RWE processes.
Teaches/mentors junior staff.
Consulting Expectations:
Participates effectively on client calls and addresses questions related to the implementation of the protocol/SAP.
Presents to internal teams and suggests alternative approaches towards analyses, documentation, and general process improvements.
Education, Professional Skills & Experience:

Education fields: Epidemiology, Health Economics, Biostatistics or related field
PhD with at least 1 year of relevant work experience; MSc with at least 3 years of relevant work experience; Bachelors with at least 5 years of relevant experience.
Intermediate understanding of epidemiology, pharmacoepidemiology, or biostatistics.
Computer programming or software skills required: Advanced knowledge of SAS Base or similar programming language, and Microsoft Excel, Word, PowerPoint, Access and Outlook. Optional software skills: knowledge of SAS macro.
Personal Skills & Competencies:
Inquisitive, curious, passionate about data, attention to minute details.
Communicates and documents information effectively in written English, including the ability to produce reports, documents, emails and other written pieces which are well-organized, free from errors, and are appropriately adjusted to the characteristics and needs of the audience.
Effective communication and interpersonal skills including the ability to quickly develop and sustain positive rapport with internal contacts in person, over the phone and by email.
Presents ideas to individuals and groups in a formal presentation setting.
Analyzes, responds to, and resolves enquiries, issues and escalations.
Evaluates, plans and accomplishes multiple work goals in a timely fashion.
Ability to quickly learn and apply new information, skills and procedures.
Proactive and positive approach to tasks and projects, as well as resilience when encountering process, project, budget or client changes that are inherent in the consulting environment.
About Evidera:
Evidera is a business within in Pharmaceutical Product Development, LLC (PPD) a leading global contract research organization (CRO), and a is a preeminent provider of evidence-based solutions. We provide integrated scientific expertise and global operational capabilities to help clients generate the evidence needed to optimize the market access and commercial potential of products.

Perks:
We offer a competitive salary and benefits package, with clear opportunities for growth and career progression. You will have the opportunity to work on multiple projects with some of the industry’s leading researchers. Our offices boast a fun and collaborative working environment, frequent social events and a robust support system. We are committed to providing training and professional development, with ample opportunity to advance, for all our staff.

Evidera’s Core Competencies:
Customer Focus
Initiative
Teamwork
Problem Solving/Judgment
Accountability
If you resonate with our core competencies and want to contribute to research and consulting services driven by world-class science and thought leadership, then please submit your application – we’d love to hear from you.
Evidera, Inc. provides equal employment opportunities (EEO) to all employees and applicants for employment without regard to race, color, religion, sex, national origin, age, genetics, sexual orientation, gender preference,disability, or status as a qualified individual with a disability or protected veteran.",3.9,"Evidera
3.9","London, England",501 to 1000 Employees,2013,Subsidiary or Business Segment,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$100 to $500 million (USD)
75,Senior Data Analyst (m/f/d),£23K - £25K (Glassdoor est.),"The company
Our partner is expanding in Austria and other European countries, already being one of the most popular online marketplaces in the DACH region. Due to rapid expansion of the company, it now needs new talent to join their team in London who can help raise the standard of analytics to the next level.
The Role
Create and develop in-depth analytical insights about what is going on in the business and what can be improved.
Analyze and optimize performance marketing.
Work closely with cross functional teams to improve their CRM strategy, optimize their marketing campaigns and build user segmentations.
Work closely with the marketing, product and engineering teams to provide support in experiments' design with sophisticated A/B testing infrastructure and result analysis.
Detect and understand trends & anomalies in the data.
Engage with key stakeholders and understand their requirements & specifications and transform data into actionable insights.
Collaborate with other data analysts, data engineers and product owners.
Your Skills
Senior Data Analyst/Data Scientist with extensive experience in marketing.
You are proficient in SQL and Python.
You have first-hand experience with data visualization tools like Tableau or Power BI.
Experience with A/B testing, costumer segmentation and costumer lifetime value.
You are a strong and great communicator and know how to communicate complex, data-based concepts clearly and concisely across different disciplines.
Highly passionate about data, with creative problem-solving and analytical skills.
Good English communication skills.",3.9,"Harnham
3.9","London, England",51 to 200 Employees,2006,Company - Private,Staffing & Outsourcing,Business Services,$25 to $50 million (USD)
76,Risk & Regulatory Analyst - Data Warehouse - 6 Month FTC,£23K - £25K (Glassdoor est.),"About The Role...

The Risk & Regulatory Analyst acts as an intermediary between the business community and the technical community, working with business / IT project teams and business clients to capture, clarify, and design business requirements and processes (using appropriate tools and models) from which applications and solutions are developed.

Working throughout the full project lifecycle, the Risk & Regulatory Analyst will be expected to lead and drive the functional integrity of the overall solution ensuring that all key elements of the business case are satisfied by the business requirements and the solution aligns to the architecture roadmap.

The Risk & Regulatory Analyst role is a client facing role and will face off to business users up to senior management levels and into IT delivery colleagues and work closely with Programme/Project Managers to facilitate the successful delivery of the change initiatives.

What You Will Be Working On...

Close Brothers utilises the SFIAPlus skills framework, in partnership with BCS

Business Analysis (SFIA Level 5)

Takes responsibility for investigative work to determine business requirements and specify effective business processes, through improvements in information systems, information management, practices, procedures, and organisation change.
Selects, adopts and adapts appropriate business analysis methods, tools and techniques; selecting appropriately from predictive (plan-driven) approaches or adaptive (iterative/agile) approaches.
Collaborates with stakeholders at all levels, in the conduct of investigations for strategy studies, business requirements specifications and feasibility studies.
Prepares business cases which define potential benefits, options for achieving these benefits through development of new or changed processes, and associated business risks.

Business Modelling (SFIA Level 5)

Produces models in support of business strategy.
Has in-depth knowledge of a broad range of industry-wide modelling techniques.
Advises on the choice of techniques and approach and influences customers accordingly.
Capable of developing bespoke models for unusual contexts.
Responsible for planning and co-ordinating team modelling activities and for ensuring the quality of their work.

Requirements Definition & Management (SFIA Level 5)

Plans and drives scoping, requirements definition and prioritisation activities for large, complex initiatives.
Selects, adopts and adapts appropriate requirements definition and management methods, tools and techniques selecting appropriately from predictive (plan-driven) approaches or adaptive
(iterative/agile) approaches.
Obtains input from, and formal agreement to, requirements from a diverse range of stakeholders. Negotiates with stakeholders to manage competing priorities and conflicts.

Data Modelling and Design (SFIA Level 4)

Investigates corporate data requirements, and applies data analysis, design, modelling, and quality assurance techniques, to establish, modify or maintain data structures and their associated components (entity descriptions, relationship descriptions, attribute definitions).
Provides advice and guidance to database designers and others using the data structures and associated components.

Skills & Experience

Essential

Proven track record analysing and interrogating data using SQL.
Logical Data Modelling and Physical Data Modelling experience
Multi-year experience producing data lineage and data mapping artefacts from a variety of different source files formats and schemas.
Experience working on an Enterprise Data Warehouse.

Desirable

Credit Risk Modelling

an understanding of risk parameters: PD, LGD, EAD, EL, RWA
data and model governance

Knowledge of banking products and systems from a credit risk and RWA perspective
Regulatory-finance project experience
Other risk/modelling experience: Treasury – ALM, Market Risk, Traded Credit Risk
Experience with Data Vault Architecture.

At Close Brothers we look to recruit individuals from all different backgrounds and encourage you to apply even if you don’t tick every box. We celebrate diversity, promote inclusivity and are open to discuss flexible work options to help you balance your work and home life.",3.5,"Close Brothers Group
3.5","London, England",1001 to 5000 Employees,1878,Company - Public,Lending,Finance,$100 to $500 million (USD)
