,Job Title,Salary Estimate,Job Description,Rating,Company Name,Location,Size,Founded,Type of ownership,Industry,Sector,Revenue
46,Finance Data Analyst,£22K - £44K (Glassdoor est.),"PointView Resources has been appointed by a high-profile Japanese manufacturer to search and select a Finance Data Analyst for a 3 – 6 months project based in the City, London. The candidate requires to have fluent Japanese written and language skills and good English skills.

This is an excellent opportunity to gain some commercial experience at a high-profile Japanese organisation and a foot in the door as multiple projects are underway that will open up new opportunities.

The role
Working within a project team that is migrating finance controlling systems to a common version of SAP
Receive data models in Excel from the accounting team at the Japan head office
Discuss with Japan accountants to interpret data and load into a common SAP template at the London office
Analyse data to ensure it is mapped correctly into the SAP template
Skills required
Fluent Japanese written and spoken
Good level of English written and spoken
Good understanding of MS Excel
Excellent attention to detail and analytical approach
An understanding of basic accounting principles (e.g. cashflow statement, balance sheet, P&L, trial balance) would be an advantage but not essential",-1,PointView Resources,"London, England",1 to 50 Employees,1996,Company - Private,Staffing & Outsourcing,Business Services,Unknown / Non-Applicable
47,Data Analyst with Big Data,£22K - £44K (Glassdoor est.),"Job Description
Data Analyst with Big Data – Canary Wharf
Our Client is seeking a Data Analyst for the Data Products team is driving innovations in the Financial Services Sector using Big Data.
The Client has a high-calibre, focused and a mission-driven team.
The models we build and the analysis that we derive from financial data matters to crucial cutting-edge business decisions made across the global financial services firms every day and provides insight into real world problems.
In this role, you will gain a deep understanding of income and expense transactions, financial classifications, and long term financial management within the UK market. You will participate in customer and partner calls to review requirements and client needs. You will quickly gain an understanding how local income and expense calculations, and financial management best practices can be leveraged to deliver financial wellness tools in the UK market.
This role will allow you to partner analytics teams to review and enhance data categorization for key income and expense transactions, develop a specification for both rules based and machine learning driven enhancements to categorization by defining transaction types.
You will also interact closely with the Financial Product team to provide requirements to localize the financial management tools for the UK market.
You will perform regular and ongoing analysis on consumer transactions to identify methods for improved categorization, testing and certifying enhancements, and validating performance metrics. You will also work with the Financial Wellness Product team to adapt their products for the UK market. This requires you to develop a deep understanding of the UK financial management space in order to develop an ongoing UK roadmap with the rest of the Financial product team.
Must have a Bachelor’s Degree coupled with 2 – 4 years of experience in software-oriented Product Management, preferably in financial services.
Experience in financial modelling and possessing knowledge of the financial services and transactions.
Experience/Interest in analysing data and a high attention to detail especially in regards to data cleansing

You possess superb written & oral communication skills. You have analytical skills with a background in financial analysis and carefully seek to understand underlying business needs, both on a market level as well as from individual client/prospects. You are adaptable and can work successfully in a technical environment as a non-technical leader.
The ideal candidate is inquisitive and highly detail oriented. You are focused on execution and are able to make definitive decisions in uncertain environments with limited data.

This is a 3 month contract assignment initially.
Please send your CV to us in Word format along with your daily rate and availability.",5.0,"Nexus Recruitment
5.0","London, England",Unknown,-1,Company - Private,Staffing & Outsourcing,Business Services,Less than $1 million (USD)
48,Programme Technical Data Analyst,£22K - £44K (Glassdoor est.),"ENGIE are recruiting for a Programme Technical Data Analyst for the Business Solution (O2C, P2P and R2R), Employee Central and Payroll (H2R), to work on a business led transformation programme, delivering a single new UK ERP platform, to simplify and digitalise business processes and to leverage business improvements as a consequence.

On offer is a fixed term contract of 15 months with a competitive salary and benefits package. Various office-based locations nationally with some home working.

The Programme Technical Data Analyst will report to the Programme Data Lead and will lead the technical work for the Business Solution and H2R workstreams for a range of activities through; defining data selection criteria, designing a data extraction approach, developing data quality rules, assessing data quality, creating data quality score cards, the automation of data cleansing, mapping source to target data, the creation of staging tables, applying data transformations, and moving the data to a final staging area.

In addition, the post holder will engage heavily with a 3rd Party IT provider responsible for the configuration and final data migration into the target systems.

They will act as a SME using their knowledge to guide critical decisions during design, extraction, cleansing cycles, migration development and testing.

Key Accountabilities:

Understand the H2R and Business Solution design for each programme phase, with responsibility to ensure alignment of supporting data with the migration approach

Using their significant SAP/S4 HANA/Success Factors implementation experience to inform and empower the business to make decisions within the agreed Programme Governance structure, whilst ensuring that sensitive and personal data is handled in strict compliance with GDPR and related ENGIE UK policies

Develop solutions to solve data issues, using specialist experience to design solutions and/or credible workarounds

Responsible for running multiple data extraction/cleansing cycles and identifying/detailing data cleansing issues to the business team, whilst providing specialist insight to inform the business teams on the most effective means of addressing the issues identified

Design and deliver the automation of Data Cleansing Analysis, lead the extraction and transformation of data and design, produce and maintain technical documentation related to data cleansing and migration activities
Qualifications, Knowledge, Skills & Experience:

Essential:
SAP Business Objects Data Services (BODS)
SAP Information Steward Tool or experience using data quality tools
SAP ECC, CRM Data, HR & Payroll Info Types & Data Models in SAP
Experience of data migrations of O2C, P2P, R2R and Employee and Payroll data to S/4 HANA and Success Factors Employee Central & Payroll
Data Cleansing process, approach & best practices
Database (SQL language, DB tables maintenance) skills
Data techniques/best practices to maintain & process large data volumes
Data handling using MS Office Excel Functions
Basic ABAP skills
Desirable:
Knowledge or experience of e-Vision, Coupa and BPC
Note to internal applicants: Please log in at the top right corner under ""employee sign in"" to apply for this role.

For more information about ENGIE, please visit:

http://www.engie.com/en/candidates-area/

For this role, you must have evidence of the right to work in the UK. There is no re-location package with this job role. ENGIE do not discriminate on the grounds of age, gender, race, colour, religion, disability or sexual orientation, and we welcome applications from all sections of the community.

The ENGIE Resourcing Team supports this job advert. Agency involvement is not required. All related enquiries must come to the resourcing team not direct to ENGIE Managers.

Additional Information



Posting Date: Jan 4, 2021",3.6,"ENGIE
3.6","London, England",10000+ Employees,2008,Company - Public,Energy,"Oil, Gas, Energy & Utilities",$10+ billion (USD)
49,Advanced Data Insights Analyst III (Marketing Analytics),£22K - £44K (Glassdoor est.),"Interested in applying your analytical mind to how an online travel company build its branding? Here, we offer the opportunity to apply your education and experience to ground-breaking techniques in the digital marketing arena. Were looking for a hardworking and intelligent Advanced Data Insight Analyst III to provide analytical and strategic decision support to the Expedia Group (EG) Brand Marketing and Group Media. We work closely with our marketing teams to identify and measure opportunities that improve brand positioning and media effectiveness.

Given the fast pace and change in the online travel marketing landscape, this position will challenge even the quickest thinking of candidates as we build our understanding of brand building and media performance. We want to better understand the brand engagement journey through brand marketing channels (such as offline TV, digital). You will have strong exposure to in-house measurement approaches (e.g. geo-measurement), external media measurement products (e.g. Samba TV) and/or brand awareness lift studies. Ultimately, you will recommend how we can best utilize them to improve the EG brands perception and experience. If you are passionate about results, a self-starter, and have proven success in using analytics to drive decision making and innovation, this position is perfect for you! We creatively tackle complicated business problems by converting raw data into meaningful and impactful business insights.

What youll do:
Extract data from multiple data sources and combine into the required datasets for model building or analytics.
You will develop basic solutions utilizing standard software libraries/packages.
You will solidly understand hypothesis testing.
You will reflect a deep understanding of business requirements in model output. Adhere to standard methodologies, academic research and experience.
Know and apply data visualization principles consistently resulting in clear and consistent outcomes.
Understand and make recommendations on processes, objectives, and challenges and their impact on the business.
Have an extensive experience of big data architecture (streaming events, data lakes, analytics engines) and relational database models as it relates to analytics.
You will frame Expedia's most complex business problems as an analytics problem and concrete set of analytical tasks.
Who you are:
Bachelor's, Masters, PhD or Equivalent Experience; Mathematics, Science, Statistics degree or a related Technical field; or Equivalent related professional experience is applicable.
Familiar with SQL, Python or R, or any other major ML programming language
Operates largely independently and mentors more junior colleagues.
Develops and drives significant and sustained change and performance improvement from data-driven insights in a number of different areas or contexts.
Prior experience in brand marketing and cross-media measurement or equivalent related professional experience a plus
Why join us:

Expedia Group recognizes our success is dependent on the success of our people. We are the world's travel platform, made up of the most knowledgeable, passionate, and creative people in our business. Our brands recognize the power of travel to break down barriers and make people's lives better that responsibility inspires us to be the place where exceptional people want to do their best work, and to provide them the tools to do so.

Whether you're applying to work in engineering or customer support, marketing or lodging supply, at Expedia Group we act as one team, working towards a common goal; to bring the world within reach. We relentlessly strive for better, but not at the cost of the customer. We act with humility and optimism, respecting ideas big and small. We value diversity and voices of all volumes. We are a global organization but keep our feet on the ground, so we can act fast and stay simple. Our teams also have the chance to give back on a local level and make a difference through our corporate social responsibility program, Expedia Cares.

If you have a desire to make a difference with one of the most loved consumer brands in the world and to work in the dynamic travel industry, this is the job for you.

Our family of travel brands includes: Brand Expedia®, Hotels.com®, Expedia® Partner Solutions, Egencia®, trivago®, VRBO®, Orbitz®, Travelocity®, Wotif®, lastminute.com.au®, ebookers®, CheapTickets®, Hotwire®, Classic Vacations®, Expedia® Media Solutions, CarRentals.com, Expedia Local Expert®, Expedia® CruiseShipCenters®, SilverRail Technologies, Inc., ALICE and Traveldoo®.

Expedia is committed to creating an inclusive work environment with a diverse workforce. All qualified applicants will receive consideration for employment without regard to race, religion, gender, sexual orientation, national origin, disability or age.",4.0,"Expedia Group
4.0","London, England",10000+ Employees,1996,Company - Public,Internet,Information Technology,$5 to $10 billion (USD)
50,Reference Data Analyst,£22K - £44K (Glassdoor est.),"WELLINGTON MANAGEMENT
Wellington Management offers comprehensive investment management capabilities that span nearly all segments of the global capital markets. Our investment solutions, tailored to the unique return and risk objectives of institutional clients in more than 55 countries, draw on a robust body of proprietary research and a collaborative culture that encourages independent thought and healthy debate. As a private partnership, we believe our ownership structure fosters a long-term view that aligns our perspectives with those of our clients.
POSITION
Position
We are looking for a Reference Data Analyst to join our InvesTech Group.
Re sponsibilities
Specific responsibilities include:
Work closely with Portfolio Data management team and internal clients to develop and monitor sound workflows, controls, and procedures
Identify opportunities and lead efforts to increase productivity, develop scalability, improve data quality, and augment controls
Assist the Manager with oversight of daily processes and client service
Timely, accurate, and thorough support of complex and routine reference data inquiries
Identification, ownership, and resolution of business and systems issues through interaction with IT, data vendors, brokers, and internal clients
Lead efforts to identify and implement process improvements
Strong understanding of data flows and systems utilization of security master file data
Execute daily validation and initiation procedures, ensuring the integrity and consistency of data across multiple platforms
Work closely with colleagues in APAC as well as US to field queries and handoff work across regions in an effort to provide uninterrupted global coverage
Assist in the creation of securities, as requested by Investors and Trading
Work closely with Portfolio Data management team, Portfolio Management, Investment Compliance, Trading, and Legal to understand new security purchases and validate client permissibility and regulatory restrictions
Identify key reference data and client permissibility language in official source documentation (offering documents/Prospectus)
Qualifications
The candidate must be highly knowledgeable of security master file and data integrity processes in addition to experience working with vendor products and technology
Comfortable working with large datasets
Knowledge of fixed income instruments preferred
The candidate is required to have a Bachelor’s degree with relevant financial services industry experience
Exhibits a proactive nature and approach to learning, problem identification and problem resolution
Thoroughness, attention to detail and the ability to think and work independently and within a team environment
Strong organizational, prioritization and multi-tasking skills
Strong problem-solving skills
Quick learner with ability to apply business and industry knowledge
Good written, oral, and interpersonal skills
Desire to succeed and the ability to self-motivate and motivate others
Ability to thrive in a fast-pace work environment
Sound Excel skills
Knowledge of SQL is desirable though not a prerequisite
Knowledge of using Bloomberg is desirable though not a prerequisite
SKILLS
JOB TITLE
Reference Data Analyst
LOCATION
London
As an equal opportunity employer, Wellington Management ensures that all qualified applicants will receive equal consideration for employment without regard to r ace, color, sex, sexual orientation, gender identity, gender expression, religion, creed, national origin, age, ancestry, disability (physical or mental), medical condition, citizenship, marital status, pregnancy, veteran or military status, genetic information or any other characteristic protected by applicable law . If you are a candidate with a disability, or are assisting a candidate with a disability, and require an accommodation to apply for one of our jobs, please email us at GMCANINQ@wellington.com .",4.1,"Wellington Management
4.1","London, England",1001 to 5000 Employees,1979,Company - Private,Investment Banking & Asset Management,Finance,$500 million to $1 billion (USD)
51,Product Data Analyst,£22K - £44K (Glassdoor est.),"Let’s make passion pay

We started from one belief: that businesses deserved better. That people pouring their hearts into their passion should be paid reliably, efficiently and affordably. After all, passion, not money makes the world go round. So we decided to shake up the payments industry for good.

From humble beginnings, we’ve become one of Europe’s fastest-growing FinTech companies, winning numerous awards (including the Tech Track 100, National Business Awards and the Europe-wide Inc 5000). We pride ourselves on using smart technology and an unswerving dedication to service, leaving customers free to grow their companies. After all, doing so is hard work - taking payments shouldn’t be.

To continue innovating and leading the payments industry, we need exceptional individuals. Our success is due to our talented teams going above and beyond to make payments painless, security simple and compliance easy for our customers. Our core values of Curious, Relentless and Customer-obsessed underpin everything we do. As employees you are given the freedom to work autonomously, challenge the norm, bring new ideas and take ownership. Sound good? Then keep reading...

The Role

If you’re the kind of person who loves to sit in the sweet spot of harnessing the power of data and technology, performing rigorous scientific insight and having a direct impact on the product this is the role for you.

What will you do…
Being customer-first is our primary ethos and as a product analyst, you’ll be at the vanguard of this. Bringing our customers to life through data wherever decisions are being made, whether it’s participating in product refinements, working with our marketing experts or presenting to our executive team.
Deliver deep-dive analysis on areas of risk or opportunity, utilizing dashboards and tools for scalable and actionable access to data and insights, delivering it to stakeholders at all levels of seniority.
Collaborate with interdisciplinary teams to refine or define KPIs. Partner with PMs to develop rigorous insights to inform prioritisation and planning of the product roadmap. Work closely with developers, user researchers, designers, and data engineers.
Work alongside the BI team, setting up the ELT framework for the new product data. You’ll help to shape the direction of the data organisation through the adoption of new best-in-class data platforms, services and tools to craft creative solutions.
As you acquire an in-depth understanding of one or more areas of the business, You’ll act as an expert mentor and develop and lead training and workshops to raise the standards of our utilisation of data across the company. Improve performance outcomes through the use of data and technology. you’ll be raising the bar.
What you will bring…

Experience:
You have a solid understanding of predictive and prescriptive analytical concepts. Think customer segmentation, anomaly detection, user personas.
Ability to work cross-functionally in an embedded framework. You have the expertise with technology and experience of solving product problems working alongside other experts from different domains.
You care about impact and are constantly seeking the necessary conversations to ensure that you are doing the right data analysis at the right time. You see your job as making that business impact, not completing tasks.
Excellent communication and facilitation skills, proven track record of building relationships with stakeholders.
You’ve got experience with data wrangling/manipulation techniques and query optimisation.
You’re the commercially-minded person in the engineering discussion and the person pointing out the technical considerations in the meeting of business people.
Tools/Techniques you’ve got experience with:
MPPs, especially BigQuery and Snowflake.
A scripting language such as Python or R.
dbt for transformation.
User event tracking tools like Segment, Snowplow, Mixpanel, Amplitude.
Implementing and following best practices in CI/CD and Git in a data environment.
Some knowledge of BI dashboarding and self-service tools, especially Looker.
Our Technology Stack…
Snowflake / BigQuery
Scripting language: Python/R
dbt
Segment & Snowplow (for event tracking)
Looker
What you will get…

We have a lively social scene including Film nights, Book Club, Cheese Club, Sports and Fitness Clubs, seasonal parties and a welcoming culture to make you feel right at home when you’re at work.

We also have 25 days annual holiday (which increases over time), discounted private healthcare, travel loans, a cycle to work scheme, subsidised gym membership, free fruit and drinks and exclusive discounts at many High Street stores.

So if you want to help make passion pay, get in touch",3.7,"PaymentSense
3.7","London, England",201 to 500 Employees,2009,Company - Private,Financial Transaction Processing,Finance,$500 million to $1 billion (USD)
52,"Data Analyst, Mobile Money",£22K - £44K (Glassdoor est.),"What the hiring manager says
""This exciting role will involve developing a deep understanding of the mobile money ecosystem and providing unique analysis and insight to support and inform the continued growth of this industry which is reshaping the financial services landscape amongst the underserved.""
Simon Andersson, Data Manager
About the Role
The Data Analyst will work as part of the project team in charge of creating actionable insights and delivering the Mobile Money State of the Industry Report, GSMA’s top-downloaded report. You will be responsible for conducting desk research, collecting and cleaning data to update databases such as the mobile money deployment tracker, the mobile money in-house database and mobile money estimates and forecasts.
Your main responsibility is to ensure all mobile money deployments are accurately represented and that the project team can produce high quality forecasts and accurate analysis. You will also liaise with survey participants, partners, as well as industry, and regional experts as and when required. You will work on updating the mobile money forecast models and will support the team to produce customised industry benchmark reports for mobile money providers and operator groups.
You will also be expected to contribute ideas for how GSMA can remain the main source of insight for the mobile money industry. This requires developing deep familiarity of the mobile money programmes data assets, analysis and desk research on key mobile money topics. In addition, you will be monitoring alternative sources of mobile money performance metrics and provide analytical support to the rest of the team as required. This may also involve fielding requests from key external programme stakeholders and the broader GSMA.
About You
You will have strong analytical and numeracy skills.
You will be methodical and be able to quickly grasp new concepts and ideas. You need to be very conscientious i.e. sets high personal standards and shows excellent attention to details.
You will demonstrate a willingness to work in results oriented team environment where priorities can change. You will demonstrate a “can do” attitude, be eager to identify and suggest ways of improving existing processes and have the ability to work in a matrixed structure, to support cross functional collaboration across the GSMA.
You will be interested in the application of mobile technology for social impact and demonstrate a will to learn about the industry. It is desirable (but not essential) that you will have experience in data modelling and forecasting, experience of data warehousing and data management tools and environments.
French and/or Spanish language skills would also be of benefit.
Contract type
Contractor
Worker type
Contingent Worker
What We Offer
Working at the GSMA offers you unparalleled access to the mobile industry. We offer a chance to truly shape the direction of mobile, whatever your role. By joining the GSMA, you will be exposed to a fast-paced rapidly evolving environment, working on global solutions, genuinely fascinating and industry-changing projects and a stimulating and dynamic environment designed to enable you to flourish.
In addition to architect-designed offices and competitive compensation, our benefits include fantastic learning & development opportunities, generous holiday allowances, four additional days off for professional development and many others.
Being You at the GSMA
We are one of the most diverse companies you will ever come across, we care deeply about equality and inclusivity and aspire to be the best at it. Your well-being and work/life balance is important so if you prefer to work flexi-time or a day from home, just ask. We’re keen to ensure everyone is equal, represented and connected so we particularly encourage applications from all demographics. The success of the GSMA year on year will continue to be contributed by people from all walks of life.",2.5,"GSMA
2.5","London, England",501 to 1000 Employees,1982,Nonprofit Organization,Telecommunications Services,Telecommunications,Unknown / Non-Applicable
53,Data Analyst,£22K - £44K (Glassdoor est.),"Digital Surgery is a data-driven company implementing cutting-edge AI technology, computer vision, and augmented reality to the operating room (OR) and surgical training. Our goal is to deliver safer surgery around the world. The DS1 is our first OR device, allowing surgeons, OR team members, and trainees to securely access videos of their procedures shortly after surgery. The device uses advanced AI algorithms that enable automatic processing and uploading of videos. Our surgical training platform is the award-winning Touch Surgery application that provides safe and accessible training for surgeons and other health care professionals.
As a Data Analyst, you will be responsible for providing data points and actionable insights to teams across the organisation to help steer and track the progress of various projects. You will maintain current reporting pipelines and extend them where needed. This will involve working on Tableau dashboards and reports, as well as our internal newsletters. You will also take the lead on external commercial reporting and take part in client calls alongside our Commercial team. You will proactively identify opportunities to drive insights from our data and disseminate them to stakeholders. You will also support ongoing work on data quality assessment and documentation. You will work in a team of Data Scientists, utilising machine learning tools built by them and contributing to further development of our data toolkits.
Requirements
Must haves:
BSc in a STEM subject.
Extensive experience using Tableau for data visualisation and reporting.
Advanced knowledge of SQL (Postgres and Redshift).
Basic Python programming skills.
A sharp eye for detail and the ability to critically assess the data you work with.
Strong communicator with a demonstrated ability to make complex data come alive through clever choices for visualisation and presentation.
You are comfortable talking with marketers, engineers, sales leaders, and everyone in-between.
Nice to haves:
Knowledge of data compliance including GDPR, HIPAA and SOC2 compliance policies.
Experience working in a client-facing role.
Benefits
We’re in a really lucky position to operate like a small team, with all of the benefits of a big company. Following our acquisition by Medtronic in February 2020, our benefits have had an impressive face lift. ; Our benefit package aims to help support your health, build wealth, grow in your career and share in the success of Digital Surgery and Medtronic. We are in the healthcare business and so in order to look after our people we provide:
Private healthcare via AXA PPP - £100 excess
30 days’ holiday + 8 bank holidays
Pension scheme (we double your personal contribution of up to 6%, by contributing 12%)
Annual bonus scheme
Annual meal allowance
Life insurance (4 x annual salary*)
Group Income Protection (67% of insured salary payable until pensionable age)
Life benefit policy
Maternity - 20 weeks’ full pay + 15% returner’s bonus
Paternity - 2 weeks’ full pay
Employee Assistance Programme (support line for counselling, legal or financial advice)
This is not to mention all the other perks for working with us such as our employee recognition programs, a cash bonus for referring a friend, and a whole host of other wellness benefits.
We also encourage flexible working, so you choose when you start and finish. This is just one of our Family Friendly company policies.
So what’s it like working at Digital Surgery?
Part of the Medtronic family we benefit from a small company feel, within the world's leading medical device company. We have 130 people globally, with teams across the UK, US and Canada. The majority are based in our London HQ in Old Street. The company is made up of several teams covering Engineering, Product, Studio, Innovation, Marketing, HR, Operations, Finance and Sales. We care about our employees’ career and development, offering training internally as well as external courses and attending global conferences. We believe that helping you grow will help our company grow too.
We have our Family Meeting on Friday afternoons with beer, wine and cold drinks - it’s a great chance to meet new joiners, share success stories and hear what’s been going on in the company that week.
Our Values
All for One
Candid but Kind
Equitable
Grit
Deliver Extraordinary Things
Come help us to build a company that makes a difference, that changes lives, that saves lives.
COVID19
During this global crisis we have erred on the side of caution in our handlings. We closed the office 3 weeks before the lockdown in order to protect our employees. As flexible working has always been on the table, our preexisting IT infrastructure has allowed us to seamlessly transition to life in lockdown across the wider organisation. Despite the global crisis we continue to grow, and are interviewing and onboarding candidates remotely - so please do APPLY to express your interest in our vacancies!",3.6,"Touch Surgery
3.6","London, England",51 to 200 Employees,2013,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable
54,Data Analyst,£22K - £44K (Glassdoor est.),"The primary purpose of your new contract is to act as a central data hub for the Integration team and associated workstreams - taking the lead and being the single focal point for data requests to relevant markets.

You will initially centralise all existing data that workstreams hold. Further to this you will be responsible for developing data collection systems and strategies that optimise statistical efficiency.

Clearly, prior experience of maintaining databases, analysing results using statistical techniques, managing master data, including creation, updates, and deletion wis required.

As the new Data Analyst you will also be expected to provide quality assurance of obtained data - follows by developing reports and analysis. Part of this will include designing and managing the reporting environment, including data sources, security, and metadata.

You must have the ability to to train end users on new reports and dashboards, providing expertise on data storage structures, data mining, and data cleansing. Effectively turning business requirements into non-technical terms for the necessary people

If you're a proven Data Analyst looking for your next contract, apply now for more details!",3.7,"Linux Recruit
3.7","London, England",1 to 50 Employees,-1,Company - Private,IT Services,Information Technology,Unknown / Non-Applicable
55,EMEA HR Data Analyst,£22K - £44K (Glassdoor est.),"Job Title

EMEA HR Data Analyst

Job Description Summary

We are currently looking to appoint a HR Data Analyst who will be based out of our London office on an initial 6 months fixed term contract (FTC) with the potential of going permanent.

Job Description

This role would suit someone who has a keen interest in HR systems and data, enjoys working in a fast-paced environment and has an approachable demeanour.

As a HR Data Analyst, you will be responsible for:
Identifying and presenting strategically useful MI.
Providing data and reporting services to end users.
Proactively and securely managing the distribution of HR data to stakeholders.
Maintaining Workday data and reports.
Managing workload through our in-house case management system – Dovetail.
Assuring the quality of EMEA HR data.
Running and optimizing / automating BAU reporting and analytics.
Contributing to the testing of system configuration changes to ensure that all changes are built and delivered to the required specification.
Building and maintaining effective operational relationships with HR Shared Services team, HR Business Partners and Finance contacts.

The successful candidate is self-motivated, curious and have excellent attention to detail. We are also looking for someone who is proficient in using excel, has the ability to manipulate and combine large data sets, has experience in working with sensitive HR data and has a keen attention to detail. Experience in the use of Workday would be advantageous but not essential.

Cushman & Wakefield provides equal employment opportunity. Discrimination of any type will not be tolerated. Cushman & Wakefield is an Equal Opportunity / Affirmative Action employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, national origin, sexual orientation, gender identity, disability, protected veteran status or any other characteristic protected by state, federal, or local law.",3.8,"CUSHMAN
3.8","London, England",10000+ Employees,1917,Company - Public,Real Estate,Real Estate,Unknown / Non-Applicable
56,Cardiovascular Data Analyst,£22K - £44K (Glassdoor est.),"The Cardiovascular Directorate at St Thomas’ Hospital comprises all cardiology, cardiothoracic surgical and vascular surgical sub-specialties. We provide a comprehensive service to the local population while also enjoying a national and international profile for delivering high quality and cutting edge health care.

An exciting opportunity has arisen for a highly motivated and dynamic Data Analyst who enjoys being at the forefront of data analysis in a specialist acute healthcare setting.

We are looking for a talented, dynamic and hard-working individual to deliver high quality data entry and analyses within the Cardiovascular Audit Team. You will support the Data Manager and Clinical Audit Leads in the accurate collection, validation and analysis of all data submission requirements for national bodies (such as NICOR and The Vascular Society) within the Cardiovascular Directorate. You will have strong attention to detail and proven IT skills, with the ability to work flexibly on your own initiative across different projects and communicate effectively as part of a team. The role will also link directly with the directorate’s clinical governance objectives and patient safety. The successful candidate will take a pivotal role in maintaining the directorate’s incident reporting and investigation through the datix system.

Required skills & expertise:
You will have strong IT skills with experience of clinical audit, data collection or processing, and analysis. Ideally with a degree in a Computer, Science or Maths specialism, but this is not essential if you can demonstrate the skills set out in the person specification. Backgrounds within the NHS is desired, although other industries and recent university graduates will be considered too.

Closing date: 13thJanuary 2021 at midnight

Provisional Interview date: 21st January 2021",4.0,"Guy's and St Thomas' NHS Foundation Trust
4.0","London, England",10000+ Employees,1993,Hospital,Health Care Services & Hospitals,Health Care,$1 to $2 billion (USD)
57,I&P Business Resilience Data Analyst,£22K - £44K (Glassdoor est.),"A career in Infrastructure and Property, within Internal Firm Services, will provide you with the opportunity to be a part of developing and managing the PwC operational infrastructure that allows us to support our people and our clients. We focus on all aspects of internal infrastructure services from real estate site selection, facilities management, and physical security to managing relationships with Firm travel partners and event planning.
To really stand out and make us fit for the future in a constantly changing world, each and every one of us at PwC needs to be a purpose-led and values-driven leader at every level. To help us achieve this we have the PwC Professional; our global leadership development framework. It gives us a single set of expectations across our lines, geographies and career paths, and provides transparency on the skills we need as individuals to be successful and progress in our careers, now and in the future.
As a Senior Associate, you'll work as part of a team of problem solvers, helping to solve complex business issues from strategy to execution. PwC Professional skills and responsibilities for this management level include but are not limited to:
Use feedback and reflection to develop self awareness, personal strengths and address development areas.
Delegate to others to provide stretch opportunities, coaching them to deliver results.
Demonstrate critical thinking and the ability to bring order to unstructured problems.
Use a broad range of tools and techniques to extract insights from current industry or sector trends.
Review your work and that of others for quality, accuracy and relevance.
Know how and when to use tools available for a given situation and can explain the reasons for this choice.
Seek and embrace opportunities which give exposure to different situations, environments and perspectives.
Use straightforward communication, in a structured way, when influencing and connecting with others.
Able to read situations and modify behavior to build quality relationships.
Uphold the firm's code of ethics and business conduct.


Not the role for you?
Did you know PwC offer flexible contract arrangements as well as contingent work (ie temporary or day rate contracting)?
The skills we look for in future employees
All our people need to demonstrate the skills and behaviours that support us in delivering our business strategy. This is important to the work we do for our business, and our clients. These skills and behaviours make up our global leadership framework, ‘The PwC Professional’ and are made up of five core attributes; whole leadership, technical capabilities, business acumen, global acumen and relationships.
Learn more here: www.pwc.com/uk/careers/experienced/apply
Diversity
Valuing Difference. Driving Inclusion.
We work in a changing world which offers great opportunities for people with diverse backgrounds and experiences. We seek to attract and employ the best people from the widest talent pool because creating value through diversity is what makes us strong as a business, enabling us to solve important problems and deliver value to our clients. We encourage an inclusive culture where people can be themselves, are valued for their strengths and are empowered to be the best they can be. As an organisation with an increasingly agile workforce, we also support different ways of working offering flexible working arrangements. Learn more here about our work to support an inclusive culture.
www.pwc.com/uk/diversity",3.9,"PwC
3.9","London, England",10000+ Employees,1998,Company - Private,Accounting,Accounting & Legal,$5 to $10 billion (USD)
